,Rn_V_pyTSEB,Rn_S_pyTSEB,LE_V_pyTSEB,LE_S_pyTSEB,H_V_pyTSEB,H_S_pyTSEB,G_pyTSEB,Trad_V_pyTSEB,Trad_S_pyTSEB
5260,9.567743464275104,237.17526554190871,0.7586565,155.81447,8.809087,-1.6505408,83.01134,306.43198,305.69626
5261,167.49691925352505,-16.69499637752161,0.0,0.0,167.49692,-10.8517475,-5.8432484,308.1206,311.01425
5262,309.04300445703933,53.61069179975013,0.0,0.0,309.043,34.846954,18.763742,299.75336,311.5578
5263,22.680044025294933,-128.47785060921268,0.0,0.0,22.680038,-83.510605,-44.96724,297.4542,317.09863
5264,48.173880520842246,542.2052752827769,42.408382,126.56445,5.765498,225.86896,189.77184,298.77576,301.15186
5265,260.3665536917298,247.2954858523933,35.494385,161.4891,224.8722,-0.747036,86.55341,318.90707,307.0838
5266,13816181.549086416,-14210705.20737562,,0.0,1553995.4,,,1838.7141,1e-06
5267,647306.0381120875,-683394.436707293,,0.0,399418.22,,,730.9811,1e-06
5268,477.8443364175191,-34.60136668647118,0.0,0.0,477.84433,-22.490898,-12.110481,318.0558,362.6942
5269,445.81785942571963,202.88752742508146,273.65112,9.214233,172.16673,122.66266,71.010635,290.21466,296.42206
5270,609.0945365101318,-189.92892857141453,0.0,0.0,609.09454,-123.453804,-66.47512,320.9176,340.8674
5271,3978717.4143440872,-4031934.9087977125,,0.0,2553665.0,,,2086.5806,1e-06
5272,352.4439280491871,372.28748167862227,264.5966,155.10513,87.84734,86.88174,130.30063,304.6654,307.72888
5273,779.8470022823013,-174.1044706181056,0.0,0.0,779.84705,-113.16791,-60.936565,296.28638,343.93228
5274,263.816951548697,-50.283285354298584,0.0,0.0,263.81696,-32.684135,-17.59915,311.95386,329.7774
5275,72.87472896973075,-106.6415274516359,0.0,0.0,72.874725,-69.31699,-37.32453,298.3813,314.3927
5276,157.5214269445521,251.20138538997207,0.0,0.0,157.52142,163.2809,87.92049,299.5548,307.02823
5277,183.96929238717306,-84.86726574488982,0.0,0.0,183.9693,-55.16372,-29.703543,303.9294,322.8997
5278,inf,-inf,,0.0,-inf,,,,1e-06
5279,35632.99567978104,-38916.749498182915,,0.0,7864.352,,,304.7345,1e-06
5280,inf,-inf,,0.0,-inf,,,,1e-06
5281,2320071.207902042,-2355069.663286071,2472246.5,0.0,13598.73,146688.48,-815553.44,324.01834,1e-06
5282,243.72407281428482,-2.4758957684929612,0.0,0.0,243.72408,-1.6093342,-0.8665645,302.8128,317.21088
5283,53.824999291128364,-22.582448418101635,0.0,0.0,53.825,-14.678593,-7.9038577,300.85373,304.8984
5284,464.3832703056622,-111.48087334894672,0.0,0.0,464.38327,-72.46257,-39.018307,296.66208,344.60855
5285,279.6261994122504,359.973276800518,52.1035,37.181,227.52272,196.80164,125.990654,294.90472,298.8719
5286,15.478818018735687,87.01291157103817,0.0,0.0,15.478819,56.55839,30.454517,310.2037,310.67914
5287,576.7531803024281,-355.0271786273882,0.0,0.0,576.7532,-230.76767,-124.259514,308.45114,354.72733
5288,2017.009345496068,-1371.2057391651445,0.0,0.0,2017.0093,-891.2837,-479.922,296.08252,430.00156
5289,inf,-inf,,0.0,inf,,,,1e-06
5290,222.90316852474905,246.08520244720506,176.86786,121.163155,46.035324,38.79223,86.12982,307.0979,308.0524
5291,368.625891754999,228.5145286274244,178.47264,0.47485352,190.15324,148.0596,79.98008,315.42313,322.74704
5292,35242341.886952475,-35812910.84965466,,0.0,-8767913.0,,,-26427.943,1e-06
5293,11.197847459165995,-204.36703971775938,0.0,0.0,11.197847,-132.83858,-71.52846,319.02298,342.30933
5294,184.03164087697365,-13.242589305436262,0.0,0.0,184.03165,-8.607683,-4.6349063,313.77908,316.05154
5295,906.3845805812061,-491.3390158556123,0.0,0.0,906.3846,-319.37036,-171.96866,302.57565,371.94833
5296,255.6098980623426,406.22234467221534,62.30742,264.16187,193.30249,-0.11735477,142.17783,292.72018,291.3521
5297,596.1150331537087,-244.5929127844567,0.0,0.0,596.115,-158.98538,-85.60752,306.23688,339.97855
5298,307290.0454681942,-311725.92866429134,,0.0,185413.12,,,587.86273,1e-06
5299,319.10679698117247,316.8964962472182,0.0,0.0,319.10678,205.98273,110.913765,302.19547,307.20224
5300,13.151631489174619,116.72124293764108,0.0,0.0,13.151632,75.868805,40.852432,299.5353,306.56726
5301,278.40509812449176,198.13723018317182,144.56616,396.56882,133.83896,-267.7796,69.34803,283.61423,275.44342
5302,397.4317805936179,50.6301770460945,0.0,0.0,397.4318,32.909615,17.720562,295.29865,303.454
5303,112.01801534709224,190.04557682392567,29.194244,90.07161,82.82378,33.45802,66.51595,293.42755,293.28806
5304,170.61737287755258,-27.785665303195536,0.0,0.0,170.61737,-18.06068,-9.724982,307.60507,314.91284
5305,90.76846880968614,73.08450526881273,0.0,0.0,90.76846,47.50493,25.579576,313.55432,315.65372
5306,66953775.58571051,-73602558.5906824,,0.0,7492249.5,,,7777.064,1e-06
5307,536.4445180255564,59.45305788885473,0.0,0.0,536.4445,38.644485,20.80857,298.9792,304.58713
5308,10933180.946483936,-12068828.576417355,983406.25,0.0,1769323.9,181642.69,-426625.0,4960.2285,1e-06
5309,82.62443500535596,653.5310096344517,70.9064,401.15182,11.71803,23.643353,228.73586,314.4894,315.48724
5310,497.74688972056833,177.8426081017364,0.0,0.0,497.74686,115.5977,62.24492,292.21616,300.0522
5311,inf,-inf,,0.0,inf,,,,1e-06
5312,555.4454790515535,-81.05674516066807,0.0,0.0,555.44543,-52.686874,-28.369856,313.3009,362.44153
5313,369.37350480682323,258.48594524349016,199.02309,210.73285,170.35042,-42.716972,90.470085,290.55118,282.8895
5314,67.50898748075929,498.1012556341327,22.281307,5.2684937,45.22768,318.4973,174.33543,298.047,299.73395
5315,160.1624447278758,-71.75311102833629,0.0,0.0,160.16245,-46.639526,-25.113586,288.24393,303.38556
5316,inf,-inf,,0.0,inf,,,,1e-06
5317,190.86512616825735,-78.68985856212683,0.0,0.0,190.86513,-51.148407,-27.54145,299.9144,311.0198
5318,201.70451617500498,16.456222921374973,0.0,0.0,201.70453,10.696545,5.759678,297.91672,304.4292
5319,inf,-inf,,0.0,inf,,,,1e-06
5320,inf,-inf,,0.0,inf,,,,1e-06
5321,215.01737474012967,-61.27158908669042,0.0,0.0,215.01738,-39.82653,-21.445055,308.83426,321.84082
5322,1022.1835479683245,-893.365747184967,0.0,0.0,1022.18353,-580.68774,-312.67798,318.93008,403.09808
5323,585.9189752358906,-47.39464566998694,0.0,0.0,585.91895,-30.806515,-16.588123,304.03735,329.6728
5324,392.8877731681856,4.946722024932207,270.16922,0.6715276,122.71853,2.5438411,1.7313523,304.84598,304.7875
5325,316.90373062611326,50.00015204403243,0.0,0.0,316.90372,32.5001,17.500053,289.18698,296.1852
5326,146.44531573006552,-26.383543135516987,0.0,0.0,146.44531,-17.149303,-9.234241,300.15555,319.5916
5327,5238938.863789755,-7057982.855119909,,0.0,4076528.8,,,9631.636,1e-06
5328,307.6541767885733,-59.68429301785965,0.0,0.0,307.65417,-38.794792,-20.8895,305.53387,320.7581
5329,198.48148747181176,153.61853357496858,187.42926,32.119278,11.052226,67.73277,53.766483,289.73108,295.71637
5330,407.9324813574269,-204.1444578344954,0.0,0.0,407.9325,-132.6939,-71.45056,290.1958,323.3025
5331,208.81233489275584,109.5204125141303,0.0,0.0,208.81233,71.18827,38.332146,319.63962,326.65475
5332,232.4235434410656,-31.951293152487608,0.0,0.0,232.42354,-20.768341,-11.182953,309.37296,321.9557
5333,357.7449125869349,-72.34345915794091,0.0,0.0,357.74493,-47.023247,-25.320211,311.14932,331.65912
5334,25.849736943423704,-45.48206056086849,0.0,0.0,25.849737,-29.563341,-15.918722,287.77203,297.38086
5335,-1169.0760523554359,1345.4136277607324,-234.70782,584.85034,-934.3682,289.6685,470.89474,-49.492817,314.9701
5336,-0.9608098624620676,-86.75434498284527,0.0,0.0,-0.9608098,-56.390327,-30.364021,285.20392,288.9174
5337,126.72242003152644,541.7847623729767,0.0,0.0,126.72242,352.1601,189.62465,294.01987,309.44562
5338,12.07614877858476,56.417897935642145,0.0,0.0,12.076149,36.671635,19.746265,310.18845,315.82022
5339,393.2111120331969,150.52485809612378,0.0,0.0,393.21112,97.84117,52.683704,301.11053,313.86172
5340,333.8977617879716,198.69004757698167,0.0,0.0,333.89774,129.14853,69.54151,302.38788,306.6319
5341,153.27713533268093,-192.53287054609748,0.0,0.0,153.27713,-125.14636,-67.386505,307.37347,336.77655
5342,inf,-inf,,0.0,inf,,,,1e-06
5343,inf,-inf,,0.0,inf,,,,1e-06
5344,26.952986607821458,-48.893030744872036,0.0,0.0,26.952988,-31.780468,-17.11256,298.31995,306.42102
5345,277.22502260974596,449.3519203018238,209.99246,298.8868,67.23254,-6.8080864,157.27316,293.74118,288.63968
5346,392.4701761873148,41.0859282602661,290.19995,16.645588,102.27026,10.0602665,14.380075,301.70273,301.34613
5347,53045.82616242257,-53504.05366140077,5.7502594,0.0,44515.03,29091.287,50.758892,360.02353,1e-06
5348,4.144306322156268,152.03279155433023,0.0,0.0,4.1443067,98.82132,53.211475,312.80612,314.06454
5349,567.281322015946,-806.9734573101971,0.0,0.0,567.2813,-524.5327,-282.4407,316.20554,394.97607
5350,-12.507355955510945,-121.18238856351076,0.0,0.0,-12.507356,-78.768555,-42.413834,310.27942,319.7741
5351,187.7543850299158,-40.546582173191126,0.0,0.0,187.7544,-26.355278,-14.191303,309.26855,320.9378
5352,149.2772140206349,138.78400240259163,0.0,0.0,149.2772,90.209595,48.5744,303.32056,319.80347
5353,1019053685.0903832,-1035871932.3652788,,0.0,267582300.0,,,616423.06,1e-06
5354,128.60298212587952,-14.896407847649753,0.0,0.0,128.603,-9.682665,-5.2137427,304.80676,304.94998
5355,154.72841109462485,-302.18592319901694,0.0,0.0,154.72841,-196.42084,-105.76507,302.7493,342.10724
5356,238.362267354003,262.5004338678405,0.0,0.0,238.36226,170.62527,91.87515,304.79138,309.27948
5357,5.077672942215209,30.40778269815568,0.0,0.0,5.077673,19.76506,10.642724,302.99362,304.9921
5358,275.8433074586638,20.04002734692594,0.0,0.0,275.8433,13.026016,7.014008,293.23132,302.12686
5359,156.49737281443828,426.77760791420224,0.0,0.0,156.49738,277.40546,149.37216,287.5592,309.67026
5360,178.3929747698266,68.89570375676631,59.502792,25.478117,118.89018,19.304094,24.113497,306.92926,307.1223
5361,inf,-inf,,0.0,inf,,,,1e-06
5362,217.35080321504813,57.51489449959631,0.0,0.0,217.35081,37.38468,20.130213,297.431,299.09308
5363,404.8211339681531,-7.618562481752406,0.0,0.0,404.8211,-4.9520645,-2.6664963,293.06622,322.68158
5364,21.94235579412708,468.32630782778017,0.0,0.0,21.942356,304.4121,163.91422,305.9454,324.64902
5365,183.51894757672164,336.1804741298608,0.0,0.0,183.51895,218.5173,117.66318,304.51184,314.00134
5366,950.8417641421909,-590.9001863617818,0.0,0.0,950.8418,-384.08514,-206.81506,313.1559,390.6276
5367,inf,-inf,,0.0,inf,,,,1e-06
5368,65.18146265006197,417.7956060818017,0.0,0.0,65.181465,271.56714,146.22849,295.06863,316.9045
5369,452028.23845335754,-463680.8126788286,,0.0,176524.34,,,466.92148,1e-06
5370,267.5780901233025,-106.85041802240278,0.0,0.0,267.5781,-69.452774,-37.397644,291.154,309.68008
5371,161.22886435163923,-70.8735019746873,0.0,0.0,161.22887,-46.06778,-24.805725,299.43842,313.15628
5372,703.0482517509363,71.35506588586544,591.18335,32.224514,111.86491,14.156277,24.974272,312.09134,313.60287
5373,inf,-inf,,0.0,inf,,,,1e-06
5374,inf,-inf,,0.0,-inf,,,,1e-06
5375,626.8862298968717,-46.534824160641946,0.0,0.0,626.8862,-30.247637,-16.287188,319.4022,324.15842
5376,304.2400879403505,152.39431991516875,59.317932,65.70918,244.92215,33.347122,53.33801,310.27176,311.1595
5377,64.01967325988005,-147.65837954845333,0.0,0.0,64.01968,-95.97795,-51.680435,301.94553,322.64615
5378,inf,-inf,,0.0,inf,,,,1e-06
5379,436.9768095305622,-64.38351839566033,0.0,0.0,436.9768,-41.849285,-22.53423,315.23288,328.7796
5380,12.261874377577954,443.2864979808188,0.6568527,270.35837,11.605019,17.777868,155.15027,312.6588,314.15808
5381,1981.745509217692,-1396.9483228028698,0.0,0.0,1981.7455,-908.0165,-488.9319,290.99072,427.90225
5382,53.1417245741747,399.1902389347132,0.0,0.0,53.141727,259.47363,139.71658,312.90866,325.44714
5383,131.43529416063785,-37.69596495232543,0.0,0.0,131.43529,-24.502377,-13.193587,294.8562,301.27118
5384,478.66263498093826,-311.12042045472765,0.0,0.0,478.66263,-202.22827,-108.89214,290.4239,338.89474
5385,194.85271642783124,338.41705452413044,0.0,0.0,194.85272,219.97108,118.44597,309.60144,317.2385
5386,814.6110266424029,-308.26966500386726,0.0,0.0,814.611,-200.37527,-107.89438,298.03995,343.56345
5387,116.10443273616201,545.4914604522739,91.07336,310.50827,25.031073,44.061188,190.92201,290.71597,290.79858
5388,18766.466042987606,-18952.642644656837,,0.0,14764.243,,,379.7663,1e-06
5389,227.9311113628279,16.70058042448352,0.0,0.0,227.9311,10.855375,5.845202,286.5532,296.97195
5390,inf,-inf,,0.0,inf,,,,1e-06
5391,455.07661252612144,100.64669148805717,0.0,0.0,455.0766,65.42035,35.22635,300.00726,333.2904
5392,158.92878360338412,185.94464115608338,0.0,0.0,158.92877,120.86402,65.08062,308.5857,310.69052
5393,84.54739328100868,124.75761182077463,13.180855,7.099388,71.36654,73.99306,43.66516,300.7876,301.2492
5394,499.8882786971717,227.96606076532169,155.84064,5.4602814,344.04767,142.71767,79.788124,291.3307,292.52896
5395,48.185995796491866,-39.90577381414587,0.0,0.0,48.185997,-25.938753,-13.96702,305.26,310.1512
5396,180.66368218639687,-52.327545144419645,0.0,0.0,180.6637,-34.012905,-18.31464,305.82315,314.59308
5397,inf,-inf,,0.0,inf,,,,1e-06
5398,118.45364264863184,-121.58698488593913,0.0,0.0,118.45364,-79.03154,-42.555443,301.72147,318.91183
5399,18053474.4976296,-18495391.048522267,2260429.5,0.0,-2763959.2,279309.16,-661551.75,-11199.685,1e-06
5400,202.31358375837533,228.44680614991273,0.0,0.0,202.31358,148.49042,79.956375,291.15005,292.95963
5401,105.17762674198028,-101.82913418050686,0.0,0.0,105.17763,-66.188934,-35.640194,294.7152,311.8138
5402,736.9709343747652,-150.28394076537504,0.0,0.0,736.97095,-97.684555,-52.599377,315.872,343.4738
5403,47.81248343412102,-13.048662362117533,0.0,0.0,47.812485,-8.481632,-4.567032,299.2815,306.76727
5404,462.46460160321095,63.015679659509765,100.56363,45.547607,361.90097,-4.587419,22.055487,288.711,286.3861
5405,2273659.193713321,-4426846.918376315,,0.0,-266114.03,,,-426.14252,1e-06
5406,474.99822177603323,18.32352768177431,253.38054,9.366945,221.61766,2.543348,6.4132347,311.0695,309.13058
5407,513.8570741787012,-100.82636683619086,0.0,0.0,513.85706,-65.53714,-35.28923,289.79825,307.5203
5408,197.709645676594,-56.07639659088609,0.0,0.0,197.70966,-36.449657,-19.62674,313.95328,327.02463
5409,343.5016583858978,-38.11220381927956,0.0,0.0,343.50165,-24.772934,-13.339272,294.53217,302.78192
5410,inf,-inf,,0.0,inf,,,,1e-06
5411,422.9074264605877,142.92008133341665,0.0,0.0,422.90744,92.898056,50.022034,306.7384,327.84677
5412,347.1460331117542,-117.52742475471368,0.0,0.0,347.14606,-76.39282,-41.134598,306.30524,323.9842
5413,39733.39411898563,-46348.92269580244,,0.0,21066.158,,,932.64624,1e-06
5414,488.999815394807,27.12803515105778,100.98047,18.236387,388.01938,-0.6031662,9.494811,289.12115,287.9646
5415,187.85064439100154,456.06305933593865,67.82479,210.1673,120.02584,86.27369,159.62207,295.18195,296.94617
5416,inf,-inf,,0.0,inf,,,,1e-06
5417,inf,-inf,,0.0,inf,,,,1e-06
5418,-255.7822679289011,246.1765022582912,-51.324097,156.69363,-204.45818,3.3210857,86.16177,283.7761,316.9569
5419,248.1924459336932,20.71284587650213,47.45346,0.31332397,200.73898,13.150026,7.2494965,297.79257,298.24435
5420,615.043628541008,103.3088293322333,0.0,0.0,615.04364,67.150734,36.15809,297.38162,312.6554
5421,169.8803544394991,-135.5276522469874,0.0,0.0,169.88036,-88.09297,-47.434677,293.16434,316.83475
5422,167.5776063571063,-202.89462102488642,0.0,0.0,167.5776,-131.8815,-71.013115,293.32135,323.62967
5423,720.7034307536253,-11.14838672753686,0.0,0.0,720.7034,-7.2464495,-3.9019344,297.4135,310.58255
5424,60.93313348264705,501.54417367936776,69.09511,94.73775,-8.161971,231.26598,175.54045,282.02805,321.80447
5425,168.3784788630046,-53.872700662774065,0.0,0.0,168.37848,-35.017258,-18.855442,298.45468,312.6384
5426,73.03362763924241,-59.8623190124259,0.0,0.0,73.03363,-38.910507,-20.95181,305.5098,315.32462
5427,inf,-inf,,0.0,inf,,,,1e-06
5428,418.06887443541956,-177.83641526712665,0.0,0.0,418.06888,-115.593666,-62.242744,320.50073,344.43237
5429,inf,-inf,,0.0,inf,,,,1e-06
5430,436.7208871682233,128.20525618638203,214.54436,30.638268,222.17653,52.695152,44.87184,292.80746,290.91324
5431,inf,-inf,,0.0,inf,,,,1e-06
5432,196.6764765832355,-17.667743553878523,0.0,0.0,196.67648,-11.484032,-6.183708,311.5746,325.187
5433,678.593208106654,135.71507615754396,104.03607,31.057228,574.5571,57.157585,47.50028,292.38004,294.47842
5434,79905583.51540373,-83477933.23800261,,0.0,22535886.0,,,76562.85,1e-06
5435,123.91903951742142,-222.8604109341967,0.0,0.0,123.91904,-144.85927,-78.001144,294.4148,327.15958
5436,306.4315196246572,261.063228262647,174.51021,181.396,131.92131,-11.704888,91.37213,290.05316,278.3867
5437,272934040.76258063,-279057437.1081246,,0.0,56380430.0,,,35876.234,1e-06
5438,34650900.42574929,-35771616.501451366,,0.0,-1852482.6,,,-788.7535,1e-06
5439,532.5322520868194,-184.82307201784886,0.0,0.0,532.5322,-120.135,-64.68807,301.97787,331.21445
5440,276.7716974032722,420.4733168854183,0.0,0.0,276.7717,273.30768,147.16566,300.2383,313.52365
5441,inf,-inf,,0.0,inf,,,,1e-06
5442,648.0297781622604,-864.8620299866076,0.0,0.0,648.0298,-562.16034,-302.70172,315.5823,399.95758
5443,inf,-inf,,0.0,inf,,,,1e-06
5444,256876.2594252779,-263640.9097386445,968546.3,0.0,8013.5728,40604.53,-332198.03,334.24872,1e-06
5445,406.84349907378675,197.38203995666566,156.97589,48.705902,249.86761,79.59244,69.08372,318.75613,323.33447
5446,511.79682199297315,172.88278301589173,143.76025,16.424385,368.0366,95.949425,60.508972,304.55777,309.6299
5447,162.97784224479963,154.05145191947145,0.0,0.0,162.97784,100.133446,53.918007,293.79565,310.44495
5448,390.9812538770673,178.1738795984926,0.0,0.0,390.98126,115.813034,62.36086,296.181,320.70636
5449,227.32584904761367,82.86130415382496,0.0,0.0,227.32585,53.859848,29.001457,294.49976,303.0884
5450,111.33657722176075,-64.05085994788976,0.0,0.0,111.33658,-41.633057,-22.417799,299.74466,317.9454
5451,477.34731388014507,80.48980360121865,431.37982,10.550838,45.9675,41.767536,28.171432,286.20438,288.6526
5452,162.09341874217495,326.33431205815685,0.0,0.0,162.09341,212.11728,114.21701,299.67123,312.06717
5453,inf,-inf,,0.0,inf,,,,1e-06
5454,201.46514333728007,542.0722061284752,9.556412,303.34283,191.90874,49.004086,189.72527,295.1454,295.77405
5455,inf,-inf,,0.0,inf,,,,1e-06
5456,68.54290702639167,6.796140299514924,0.0,0.0,68.5429,4.41749,2.3786488,305.322,306.47992
5457,-93.14190247436306,-42.4248805818229,0.0,0.0,-93.1419,-27.576172,-14.848708,300.58853,306.72784
5458,155.2027616207855,-319.95234330168,0.0,0.0,155.20276,-207.96902,-111.98331,306.05655,344.95343
5459,366.38930546211725,20.341989109585803,180.89798,5.443566,185.4913,7.778726,7.1196957,287.78476,288.1631
5460,26.011685546632805,-78.55595102658863,0.0,0.0,26.011684,-51.06137,-27.494583,304.48108,315.79385
5461,inf,-inf,,0.0,inf,,,,1e-06
5462,inf,-inf,,0.0,inf,,,,1e-06
5463,430.33316369652687,115.11306778984522,418.60202,74.89814,11.731141,-0.07464829,40.289574,304.35294,303.6767
5464,148.1596775517574,96.49270505592165,0.0,0.0,148.15967,62.72026,33.772446,314.03073,318.71808
5465,164.01870999382322,123.79659696594965,73.645905,5.4573364,90.3728,75.01045,43.328808,311.8608,314.92264
5466,41.05294945474557,80.83275429823647,0.0,0.0,41.05295,52.541286,28.291462,307.09775,317.70245
5467,20.821271726924806,-68.8045022331687,0.0,0.0,20.821272,-44.72293,-24.081573,315.1014,330.84042
5468,66.3891727249494,48.724317846839696,0.0,0.0,66.389175,31.670809,17.05351,302.1248,306.34
5469,9730466.44869419,-10333818.99484841,895456.1,0.0,-1731171.2,171159.61,-265836.12,-5303.284,1e-06
5470,262655.0182024003,-637965.7707520165,,0.0,101802.29,,,1377.825,1e-06
5471,457.25300225903277,-36.174368409045485,0.0,0.0,457.253,-23.513336,-12.661026,303.04358,328.63336
5472,inf,-inf,,0.0,inf,,,,1e-06
5473,178.49720641833972,-54.942033135508865,0.0,0.0,178.4972,-35.71232,-19.229712,296.33997,320.59567
5474,294.3636924315858,-180.31918705609021,0.0,0.0,294.3637,-117.20747,-63.11171,302.1777,329.18808
5475,251.18962128849392,123.74628203398242,149.33423,78.28774,101.85538,2.1473424,43.311195,311.22034,310.46628
5476,166.15984864488718,39.32903215183612,59.48797,3.0133343,106.67188,22.550537,13.7651615,313.54892,313.97128
